658,2183613,5277
1185,2183616,541
993,2183634,1266
1605,2183635,21
1153,2183637,615
1459,2183638,97
1321,2183639,256
80,2183642,48832
875,2183643,2196
1696,2183648,0
930,2183797,1741
757,2183798,3666
1139,2183801,659
724,2183804,4073
777,2183840,3319
629,2183955,5958
1445,2183957,110
759,2183959,3634
752,2183970,3719
319,2183976,15891
810,2183983,2912
350,2183991,14188
972,2183995,1420
876,2183996,2159
446,2183998,10967
1484,2184003,79
1366,2184008,189
906,2184021,1939
1186,2184024,538
1325,2184026,247
296,2184036,17063
1215,2184038,457
639,2184039,5760
1394,2184042,152
188,2184047,25544
948,2184052,1576
890,2184100,2052
1061,2184101,949
838,2184102,2546
691,2184103,4631
849,2184109,2411
977,2184114,1381
1665,2184117,8
266,2184122,18724
1113,2184125,764
880,2184134,2119
734,2184135,3951
177,2184141,27396
1112,2184146,767
509,2184148,9022
949,2184150,1575
1252,2184153,388
142,2184155,32376
1098,2184165,798
1229,2184168,423
884,2184171,2080
1641,2184172,11
1320,2184174,258
1451,2184178,102
1031,2184180,1070
1653,2184186,10
1583,2184187,30
1293,2184189,325
1326,2184193,247
1188,2184201,536
1686,2184203,2
514,2184204,8835
1597,2184207,26
921,2184210,1839
1666,2184214,8
1689,2184216,1
1271,2184220,358
1265,2184221,368
1534,2184223,53
1493,2184226,76
1322,2184230,252
753,2184234,3714
1383,2184237,164
1569,2184238,39
1638,2184241,12
1639,2184245,12
1203,2184247,494
1379,2184249,169
1286,2184250,337
676,2184251,5036
1556,2184252,44
1690,2184253,1
1156,2184255,613
1161,2184259,595
1488,2184267,78
1585,2184270,29
1089,2184271,826
1489,2184276,78
1507,2184277,65
1345,2184280,220
1221,2184286,448
1657,2184287,9
1549,2184288,46
811,2184289,2894
1330,2184290,238
801,2184295,3023
933,2184297,1726
1691,2184302,1
1572,2184304,38
1452,2184305,101
1356,2184311,203
1515,2184312,62
1598,2184313,26
1628,2184316,15
1697,2184323,0
579,2184324,6978
1308,2184331,286
1671,2184332,4
1599,2184336,26
1120,2184339,726
1373,2184341,177
1629,2184375,14
1675,2184395,3
